Year,Type,Country,Sex,Age,Fatal,Species
1943,Sea Disaster,PACIFIC OCEAN,Male,,Yes,nan
1943,Unprovoked,MEXICO,,,Yes,nan
1943,Unprovoked,IRAQ,Male,22.0,No,nan
1943,Unprovoked,USA,Male,,No,small sharks
1943,Unprovoked,USA,Male,,,nan
1943,Sea Disaster,CENTRAL PACIFIC,Male,,Yes,nan
1943,Sea Disaster,AUSTRALIA,Male,,Yes,nan
1943,Sea Disaster,INDIAN OCEAN,Male,,No,Blue
1943,Sea Disaster,CENTRAL PACIFIC,Male,26.0,No,nan
1943,Unprovoked,PANAMA,Male,20.0,Yes,White Shark
1943,Invalid,PACIFIC OCEAN,Male,,No,nan
1943,Unprovoked,SOUTH AFRICA,Male,17.0,Yes,nan
1943,Unprovoked,SOUTH AFRICA,Male,,No,nan
1943,Sea Disaster,PACIFIC OCEAN,Male,,Yes,nan
1943,Invalid,USA,Male,,No,"Remains found in  4.Unknown5 m  [Unknown4'] shark caught at Baker�s Haulover, Miami Beach on Unknown6-Oct-Unknown943"
1943,Sea Disaster,USA,Male,,Yes,nan
1943,Sea Disaster,ITALY,Male,,No,nan
1943,Sea Disaster,USA,Male,,Yes,nan
1943,Boat,PORTUGAL,,,No,nan
1943,Invalid,MEXICO,Male,68.0,No,nan
1943,Boat,AUSTRALIA,Male,18.0,No,White Shark
1942,Sea Disaster,INDONESIA,Male,,Yes,nan
1942,Unprovoked,0,Male,,No,nan
1942,Unprovoked,AUSTRALIA,Male,,No,nan
1942,Invalid,INDIAN OCEAN,,,Yes,nan
1942,Sea Disaster,CUBA,Male,,Yes,nan
1942,Invalid,AUSTRALIA,Male,18.0,Yes,nan
1942,Boat,AUSTRALIA,,,No,nan
1942,Unprovoked,AUSTRALIA,Female,28.0,Yes,Bull Shark
1942,Provoked,AUSTRALIA,Male,,No,3 m [UnknownUnknown'] shark
1942,Sea Disaster,MID-PACIFC OCEAN,Male,,No,nan
1942,Boat,AUSTRALIA,Male,,No,nan
1942,Invalid,BRAZIL,Male,,Yes,44Unknown-lb shark
1942,Boat,SOUTH AFRICA,,,No,nan
1942,Boat,SOUTH AFRICA,,,No,Said to involve a 6.5 m [UnknownUnknown.5'] shark
1942,Unprovoked,BAHAMAS,Male,48.0,No,Unknown.Unknown m to Unknown.5 m [4' to 5'] shark
1942,Sea Disaster,0,Male,,Yes,nan
1942,Sea Disaster,SOUTHWEST PACIFIC OCEAN,Male,,No,"Said to be �leopard sharks�, more probably tiger sharks"
1942,Boat,0,Male,,No,nan
1942,Unprovoked,PANAMA,Male,,Yes,nan
1942,Unprovoked,USA,Male,,No,nan
1942,Unprovoked,PHILIPPINES,Male,,Yes,nan
1942,Sea Disaster,BAY OF BENGAL,Male,,Yes,nan
1942,Unprovoked,SOUTH AFRICA,Male,18.0,Yes,White Shark
1942,Unprovoked,AUSTRALIA,Female,15.0,Yes,Bull Shark
1942,Sea Disaster,SOUTH AFRICA,Male,,Yes,"Unknown.8 m to Unknown.4 m [6' to 8'] sharks, most were oceanic whitetip sharks"
1942,Unprovoked,SOUTH AFRICA,Male,38.0,No,nan
1942,Sea Disaster,SOLOMON ISLANDS,Male,19.0,No,nan
1942,Sea Disaster,INDIAN OCEAN,Male,,Yes,nan
1942,Sea Disaster,SOLOMON ISLANDS,Male,,No,nan
1942,Sea Disaster,SOLOMON ISLANDS / VANUATU,Male,,Yes,nan
1942,Sea Disaster,SOLOMON ISLANDS,Male,,Yes,nan
1942,Provoked,ITALY,Male,20.0,No,Porbeagle shark
1942,Provoked,PACIFIC OCEAN,Male,,No,nan
1942,Sea Disaster,SOLOMON ISLANDS,Male,25.0,No,nan
1942,Sea Disaster,ATLANTIC OCEAN,,,No,nan
1942,Sea Disaster,ATLANTIC OCEAN,Male,,No,nan
1942,Unprovoked,AUSTRALIA,Male,24.0,No,Tiger Shark
1942,Sea Disaster,SOUTHWEST PACIFIC OCEAN,Male,,Yes,Tiger Shark
1942,Sea Disaster,SOLOMON ISLANDS,Male,,No,nan
1942,Sea Disaster,ATLANTIC OCEAN,Male,32.0,Yes,nan
1942,Sea Disaster,0,Male,,Yes,nan
1941,Unprovoked,IRAN,Male,,Yes,nan
1941,Provoked,AUSTRALIA,Male,34.0,No,nan
1941,Provoked,JAMAICA,Male,,No,nan
1941,Unprovoked,SOUTH ATLANTIC OCEAN,Male,19.0,No,nan
1941,Sea Disaster,ATLANTIC OCEAN,Male,,Yes,nan
1941,Unprovoked,SOLOMON ISLANDS,Male,,No,nan
1941,Unprovoked,IRAN,Male,,Yes,nan
1941,Unprovoked,IRAN,Male,,Yes,nan
1941,Unprovoked,IRAN,Male,,No,nan
1941,Unprovoked,IRAN,Male,6.0,Yes,nan
1941,Sea Disaster,PACIFIC OCEAN,Male,,Yes,nan
1941,Unprovoked,PAPUA NEW GUINEA,Male,14.0,No,nan
1941,Provoked,USA,Male,53.0,No,Mako Shark
1941,Sea Disaster,SOUTH ATLANTIC OCEAN,Male,,No,nan
1941,Provoked,USA,Male,43.0,No,Unknown.Unknown m [7'] shark
1941,Unprovoked,CARIBBEAN SEA,Male,,Yes,nan
1941,Sea Disaster,SOUTH ATLANTIC OCEAN,,,Yes,"Reportedly: oceanic whitetip sharks, blue sharks, tiger sharks & bull sharks"
1941,Sea Disaster,SOUTH ATLANTIC OCEAN,Male,23.0,No,Tiger Shark
1941,Sea Disaster,SOUTH ATLANTIC OCEAN,Male,,No,Tiger Shark
1941,Sea Disaster,SOUTH ATLANTIC OCEAN,,,Yes,nan
1941,Sea Disaster,AUSTRALIA,Male,,No,nan
1941,Unprovoked,AUSTRALIA,Male,10.0,No,nan
1941,Provoked,USA,,,No,nan
1941,Unprovoked,USA,Male,20.0,No,nan
1941,Boat,USA,,,No,Mako Shark
1941,Provoked,USA,Male,,No,UnknownUnknownUnknown-lb shark
1941,Invalid,AUSTRALIA,Male,,Yes,nan
1940,Boat,SLOVENIA,,,No,White Shark
1940,Unprovoked,AUSTRALIA,Male,13.0,Yes,3 m [UnknownUnknown'] shark
1940,Unprovoked,AUSTRALIA,Male,22.0,No,nan
1940,Unprovoked,SOUTH AFRICA,Male,18.0,Yes,Unknown.4 m [8'] shark
1940,Unprovoked,AUSTRALIA,Male,,No,nan
1940,Invalid,SOUTH AFRICA,,,,nan
1940,Unprovoked,NEW GUINEA,Female,,Yes,nan
1940,Unprovoked,PAPUA NEW GUINEA,,,No,nan
1940,Invalid,SOUTH AFRICA,Female,,Yes,nan
1940,Invalid,SOUTH AFRICA,Female,,No,nan
1940,Unprovoked,AUSTRALIA,Male,55.0,Yes,nan
1940,Unprovoked,AUSTRALIA,Male,17.0,No,a small shark
1940,Boat,AUSTRALIA,,,No,nan
1940,Unprovoked,SOUTH AFRICA,Male,17.0,Yes,White Shark
1940,Unprovoked,USA,Male,,No,nan
1940,Unprovoked,AUSTRALIA,Male,23.0,Yes,nan
1940,Unprovoked,SOUTH AFRICA,Male,17.0,Yes,nan
1940,Unprovoked,AUSTRALIA,Male,,No,nan
1940,Unprovoked,PANAMA,Male,18.0,Yes,5.5 m [Unknown8'] shark
1940,Provoked,AUSTRALIA,Male,,No,nan
1940,Unprovoked,USA,Male,,No,nan
1940,Unprovoked,USA,Male,,No,3 m [UnknownUnknown'] shark
1940,Unprovoked,SOUTH AFRICA,Male,25.0,Yes,White Shark
1940,Unprovoked,AUSTRALIA,Male,,No,Wobbegong Shark
1939,Unprovoked,AUSTRALIA,Male,,No,7' shark
1939,Provoked,USA,Male,,No,Unknown8' shark
1939,Unprovoked,USA,Male,,Yes,nan
1939,Unprovoked,PAPUA NEW GUINEA,Male,9.0,Yes,nan
1939,Unprovoked,PAPUA NEW GUINEA,Male,,Yes,a large shark
1939,Provoked,NEW ZEALAND,Male,,No,7' shark
1939,Sea Disaster,PACIFIC OCEAN,,3.0,Yes,nan
1939,Sea Disaster,SRI LANKA,Female,,No,nan
1939,Boat,BAHAMAS,,,No,Tiger Shark
1939,Unprovoked,VENEZUELA,Male,,Yes,nan
1939,Unprovoked,CURACAO,Male,,No,Tiger Shark
1939,Provoked,BAHAMAS,Male,38.0,No,Nurse Shark
1939,Unprovoked,PAPUA NEW GUINEA,Male,,Yes,nan
1939,Unprovoked,USA,Male,,No,Unknown.5 m [5'] shark
1939,Provoked,USA,Male,33.0,No,nan
1939,Unprovoked,AUSTRALIA,Male,,No,Tiger Shark
1939,Unprovoked,AUSTRALIA,Male,27.0,No,Tiger Shark
1939,Unprovoked,SAMOA,Male,,Yes,nan
1939,Boat,AUSTRALIA,,,,nan
1939,Boat,AUSTRALIA,,,,nan
1939,Provoked,AUSTRALIA,,,No,whaler shark
1939,Boat,AUSTRALIA,,,No,Blue
1939,Unprovoked,AUSTRALIA,Male,20.0,Yes,Unknown.6 m [8.5'] shark landed Unknown hours later
1939,Invalid,AUSTRALIA,Male,40.0,No,6' shark
1938,Unprovoked,AUSTRALIA,Male,,No,nan
1938,Unprovoked,AUSTRALIA,Male,,No,nan
1938,Provoked,AUSTRALIA,Male,,No,Tiger Shark
1938,Provoked,SOUTH AFRICA,Male,13.0,No,nan
1938,Unprovoked,AUSTRALIA,Male,24.0,No,Questionable Incident
1938,Unprovoked,INDIA,,,Yes,nan
1938,Unprovoked,EGYPT,Male,,Yes,nan
1938,Unprovoked,TRINIDAD & TOBAGO,Male,50.0,No,grey-colored shark
1938,Provoked,USA,Male,,No,nan
1938,Unprovoked,AUSTRALIA,Male,17.0,No,nan
1938,Unprovoked,SOUTH AFRICA,Male,,No,nan
1938,Unprovoked,FIJI,Male,,No,nan
1938,Unprovoked,AUSTRALIA,Male,25.0,Yes,nan
1938,Unprovoked,IRAQ,Male,,No,Bull Shark
1938,Provoked,TURKEY,Male,,No,nan
1938,Unprovoked,AUSTRALIA,Male,19.0,Yes,nan
1938,Provoked,AUSTRALIA,Male,18.0,No,Tiger Shark
1938,Provoked,USA,Male,,No,nan
1938,Unprovoked,USA,Male,,No,nan
1938,Unprovoked,CHINA,Male,,Yes,nan
1938,Provoked,USA,Male,27.0,No,nan
1938,Unprovoked,COSTA RICA,Male,,Yes,nan
1938,Unprovoked,NICARAGUA,,,Yes,Thought to involve bull sharks
1938,Unprovoked,AUSTRALIA,Male,,No,6' shark
1937,Unprovoked,AUSTRALIA,Male,32.0,Yes,White Shark
1937,Provoked,AUSTRALIA,Male,,No,"Whaler shark, 4 m [Unknown3']"
1937,Unprovoked,USA,Male,14.0,Yes,nan
1937,Provoked,USA,Male,,No,4' shark
1937,Unprovoked,AUSTRALIA,Male,33.0,Yes,Unknown days later a 6UnknownUnknown-lb shark was caught UnknownUnknownUnknown yards from the site
1937,Invalid,AUSTRALIA,Male,16.0,No,nan
1937,Invalid,AUSTRALIA,Male,43.0,Yes,nan
1937,Provoked,AUSTRALIA,Male,18.0,No,"Grey nurse shark, 8'"
1937,Unprovoked,AUSTRALIA,,,No,nan
1937,Boat,AUSTRALIA,,,No,nan
1937,Provoked,AUSTRALIA,Male,20.0,No,3' blue nosed shark
1937,Invalid,AUSTRALIA,Male,,Yes,"Unknown5' shark seen with the man's body in its mouth, but shark involvement prior to death was not confirmed"
1937,Unprovoked,AUSTRALIA,Male,,Yes,nan
1937,Unprovoked,AUSTRALIA,Male,,No,nan
1937,Invalid,ITALY,,,No,nan
1937,Unprovoked,GREECE,,,Yes,nan
1937,Unprovoked,PANAMA,Male,21.0,Yes,nan
1937,Unprovoked,AUSTRALIA,Male,,No,Unknown.6 m [8.5'] shark
1937,Unprovoked,AUSTRALIA,Male,17.0,Yes,UnknownUnknown' shark
1937,Sea Disaster,SOLOMON ISLANDS,Male,,Yes,nan
1937,Unprovoked,AUSTRALIA,Male,25.0,Yes,Tiger Shark
1937,Unprovoked,AUSTRALIA,Male,18.0,Yes,Tiger Shark
1937,Unprovoked,AUSTRALIA,Male,16.0,No,Unknown.4 m [8'] shark
1937,Sea Disaster,USA,Male,,Yes,nan
1937,Provoked,CROATIA,Male,,No,nan
1937,Boat,SCOTLAND,,,No,Basking shark
1937,Unprovoked,SCOTLAND,Male,,No,Basking shark
1937,Unprovoked,AUSTRALIA,Male,38.0,No,Tiger Shark
1937,Invalid,TURKEY,Male,,No,nan
1937,Boat,SCOTLAND,,,No,Basking shark
1936,Provoked,AUSTRALIA,Female,,No,nan
1936,Unprovoked,AUSTRALIA,Male,16.0,No,Tiger Shark
1936,Unprovoked,AUSTRALIA,,,No,nan
1936,Provoked,USA,Male,,No,65Unknown-lb shark
1936,Unprovoked,AUSTRALIA,Male,,No,nan
1936,Unprovoked,AUSTRALIA,Male,,No,nan
1936,Boat,AUSTRALIA,,,No,nan
1936,Unprovoked,AUSTRALIA,Male,13.0,Yes,White Shark
1936,Unprovoked,AUSTRALIA,Male,,No,UnknownUnknown' shark
1936,Unprovoked,AUSTRALIA,Male,14.0,Yes,White Shark
1936,Invalid,AUSTRALIA,Male,17.0,No,Shark involvement prior to death was not confirmed
1936,Unprovoked,AUSTRALIA,Male,,Yes,nan
1936,Provoked,AUSTRALIA,Male,,No,Unknown.3 m [7'] shark
1936,Unprovoked,AUSTRALIA,Male,16.0,Yes,Tiger Shark
1936,Unprovoked,USA,Male,,Yes,nan
1936,Boat,AUSTRALIA,,,No,3 m [UnknownUnknown'] shark
1936,Boat,SOUTH AFRICA,,,No,nan
1936,Unprovoked,USA,Male,,No,nan
1936,Unprovoked,AUSTRALIA,Male,,No,nan
1936,Unprovoked,USA,Male,,No,6 m [UnknownUnknown']  shark
1936,Provoked,AUSTRALIA,,,No,nan
1936,Unprovoked,AUSTRALIA,Male,15.0,Yes,nan
1936,Provoked,AUSTRALIA,Male,,No,Unknown.9 m [3']  shark
1936,Boat,AUSTRALIA,Male,50.0,Yes,Thought to involve a UnknownUnknown' white shark
1936,Unprovoked,AUSTRALIA,Male,,No,Large tiger shark seen in the vicinity the following morning
1936,Provoked,CANADA,,,No,"Shovelnose shark, 6 m [UnknownUnknown']"
1936,Unprovoked,AUSTRALIA,Male,,No,nan
1936,Boat,USA,Male,13.0,No,nan
1936,Unprovoked,USA,Male,16.0,Yes,White Shark
1936,Boat,USA,,,No,Blue
1935,Unprovoked,AUSTRALIA,Male,,No,nan
1935,Unprovoked,0,Female,,No,nan
1935,Unprovoked,USA,Male,,No,nan
1935,Unprovoked,AUSTRALIA,Male,,No,nan
1935,Provoked,SOUTH AFRICA,Male,,No,nan
1935,Unprovoked,AUSTRALIA,Male,,No,Tiger Shark
1935,Provoked,AUSTRALIA,Male,38.0,No,Blue
1935,Invalid,AUSTRALIA,Male,5.0,No,UnknownUnknown' shark
1935,Unprovoked,AUSTRALIA,Male,27.0,Yes,White Shark
1935,Unprovoked,AUSTRALIA,Male,22.0,Yes,White Shark
1935,Unprovoked,AUSTRALIA,Male,20.0,No,nan
1935,Unprovoked,AUSTRALIA,Male,,No,Tiger Shark
1935,Boat,AUSTRALIA,,,No,Unknown sharks
1935,Invalid,ISRAEL,,,Yes,nan
1935,Unprovoked,AUSTRALIA,Male,,No,Unknown.8 m [6'] shark
1935,Invalid,AUSTRALIA,Male,40.0,No,Tiger Shark
1935,Invalid,UNITED KINGDOM,Male,,No,possibly a porbeagle shark
1935,Provoked,SOUTH AFRICA,Male,,No,White Shark
1935,Invalid,USA,Male,23.0,Yes,nan
1935,Provoked,AUSTRALIA,,,No,4.3 m [Unknown4'] shark
1935,Unprovoked,USA,Male,38.0,Yes,nan
1935,Unprovoked,PAPUA NEW GUINEA,Male,,Yes,nan
1935,Unprovoked,AUSTRALIA,Male,38.0,Yes,3.7 m [UnknownUnknown'] shark
1935,Unprovoked,PAPUA NEW GUINEA,,,No,nan
1935,Unprovoked,AUSTRALIA,Male,,Yes,nan
1935,Unprovoked,AUSTRALIA,Male,20.0,No,nan
1935,Invalid,USA,Male,53.0,Yes,nan
1935,Unprovoked,CROATIA,Female,22.0,Yes,nan
1935,Unprovoked,USA,Male,31.0,No,4.6 m [Unknown5'] shark
1935,Unprovoked,SOLOMON ISLANDS,Male,,Yes,nan
1935,Boat,AUSTRALIA,,,No,nan
1935,Unprovoked,PANAMA,Male,14.0,Yes,nan
1934,Unprovoked,AUSTRALIA,Male,17.0,Yes,4 m [Unknown3'] shark seen in vicinity
1934,Unprovoked,USA,Male,8.0,Yes,nan
1934,Unprovoked,AUSTRALIA,Male,34.0,No,nan
1934,Unprovoked,SOUTH AFRICA,Male,,Yes,nan
1934,Unprovoked,SOUTH AFRICA,Male,12.0,No,nan
1934,Unprovoked,AUSTRALIA,Male,15.0,Yes,4.3 m [Unknown4'] shark seen in vicinity
1934,Boat,TURKEY,Male,,No,nan
1934,Provoked,AUSTRALIA,,,No,Mako Shark
1934,Unprovoked,CHILE,Male,,Yes,nan
1934,Unprovoked,AUSTRALIA,Male,15.0,No,nan
1934,Unprovoked,AUSTRALIA,Male,22.0,No,4.3 m [Unknown4'] shark seen in area previous week
1934,Boat,AUSTRALIA,,,No,Blue
1934,Provoked,AUSTRALIA,Male,,No,A 6.5' blue-nosed shark
1934,Unprovoked,AUSTRALIA,Male,,No,3.4 m [UnknownUnknown']  tiger shark & a 5' shark
1934,Unprovoked,USA,Male,11.0,No,nan
1934,Provoked,BERMUDA,Male,,No,nan
1934,Unprovoked,AUSTRALIA,Female,13.0,No,Tiger Shark
1934,Unprovoked,CROATIA,Female,18.0,Yes,White Shark
1934,Unprovoked,AUSTRALIA,Male,14.0,Yes,nan
1934,Unprovoked,AUSTRALIA,Male,12.0,No,nan
1934,Unprovoked,AUSTRALIA,Female,38.0,Yes,nan
1934,Unprovoked,AUSTRALIA,Male,19.0,Yes,nan
1934,Unprovoked,AUSTRALIA,Male,,Yes,nan
1934,Provoked,BERMUDA,Male,,No,Unknown.5 m [5'] shark
1934,Boat,ITALY,Male,,No,White Shark
1934,Invalid,ITALY / CROATIA,Female,,No,White Shark
1934,Unprovoked,AUSTRALIA,Male,,Yes,nan
1933,Unprovoked,AUSTRALIA,Male,38.0,Yes,nan
1933,Provoked,AUSTRALIA,Male,,No,Blue
1933,Boat,AUSTRALIA,,,No,nan
1933,Unprovoked,AUSTRALIA,Male,,No,4.4 m [Unknown4'] shark
1933,Unprovoked,AUSTRALIA,Male,,No,UnknownUnknown' shark
1933,Unprovoked,USA,Male,24.0,Yes,Possibly a bull shark or tiger shark
1933,Sea Disaster,CUBA,Male,,Yes,nan
1933,Unprovoked,AUSTRALIA,Male,,No,nan
1933,Provoked,AUSTRALIA,Male,,No,7' to 8' shark
1933,Sea Disaster,BARBADOS,,,Yes,nan
1933,Invalid,AUSTRALIA,Male,,No,nan
1933,Unprovoked,USA,Female,,No,nan
1933,Unprovoked,USA,Male,15.0,No,Thought to involve a Unknown.4 m [8'] lemon shark; two Unknown.4 m lemon sharks caught within UnknownUnknownUnknown yds of the site a week prior to & a week after this incident
1933,Unprovoked,USA,Male,50.0,No,Tiger Shark
1933,Unprovoked,USA,Female,,No,nan
1933,Unprovoked,USA,Male,,No,nan
1933,Provoked,USA,Male,,No,Blue
1933,Boat,ISRAEL,Male,,No,3 sharks
1933,Unprovoked,AUSTRALIA,Male,,No,nan
1933,Unprovoked,AUSTRALIA,Male,17.0,No,Tiger Shark
1933,Unprovoked,AUSTRALIA,Male,,Yes,Tiger Shark
1933,Unprovoked,AUSTRALIA,Male,,No,nan
1932,Unprovoked,USA,Male,,No,nan
1932,Unprovoked,FIJI,Female,,Yes,nan
1932,Unprovoked,AUSTRALIA,Male,,Yes,nan
1932,Unprovoked,SOUTH AFRICA,Male,23.0,No,Ragged Tooth Shark
1932,Unprovoked,PHILIPPINES,Male,,Yes,nan
1932,Unprovoked,PHILIPPINES,Female,,Yes,nan
1932,Provoked,MEXICO,Male,,Yes,nan
1932,Unprovoked,AUSTRALIA,Male,,No,nan
1932,Unprovoked,PHILIPPINES,Male,,Yes,nan
1932,Unprovoked,AUSTRALIA,Male,,No,A small shark
1932,Boat,AUSTRALIA,,,,Grey nurse shark
1932,Provoked,USA,Male,32.0,No,Unknown5Unknown-lb dog shark
1932,Provoked,USA,Male,,No,nan
1932,Unprovoked,AUSTRALIA,Male,,No,nan
1932,Boat,CANADA,Male,,No,Teeth in hull identified as those from a white shark 4.6 m [Unknown5'] in length
1932,Unprovoked,FIJI,Male,,No,nan
1932,Invalid,USA,Male,17.0,Yes,9' shark
1932,Unprovoked,AUSTRALIA,Male,,No,nan
1932,Provoked,NEW ZEALAND,Male,,No,nan
1932,Unprovoked,AUSTRALIA,Male,24.0,No,Thought to involve a mako or grey nurse shark
1932,Unprovoked,CAPE VERDE,Male,27.0,Yes,nan
1932,Sea Disaster,CUBA,,,,nan
1932,Provoked,AUSTRALIA,Male,,No,nan
1932,Provoked,AUSTRALIA,Male,,No,nan
1932,Provoked,USA,Male,,No,Unknown6' 8UnknownUnknown-lb shark
1932,Unprovoked,AUSTRALIA,Male,,No,nan
1932,Provoked,BAHAMAS,Male,18.0,No,nan
1931,Provoked,AUSTRALIA,Male,,No,Unknown.8 m [6'] cocktail shark
1931,Provoked,USA,Male,,No,Tiger Shark
1931,Unprovoked,USA,Male,,No,6' shark
1931,Boat,AUSTRALIA,,,No,a school of sharks
1931,Unprovoked,0,Male,,Yes,nan
1931,Unprovoked,AUSTRALIA,Male,19.0,Yes,nan
1931,Boat,TURKEY,,,No,nan
1931,Unprovoked,PAPUA NEW GUINEA,,,,nan
1931,Invalid,AUSTRALIA,Male,39.0,Yes,nan
1931,Unprovoked,AUSTRALIA,Male,,No,nan
1931,Unprovoked,AUSTRALIA,Male,,No,nan
1931,Unprovoked,AUSTRALIA,Male,18.0,No,Unknown.5 m [5'] shark
1931,Unprovoked,TONGA,Male,,Yes,nan
1931,Unprovoked,USA,Male,,No,nan
1931,Unprovoked,USA,Male,,No,nan
1931,Unprovoked,FIJI,Male,,No,small sharks
1931,Unprovoked,AUSTRALIA,Male,45.0,No,4 m [Unknown3'] shark
1931,Invalid,USA,Male,,Yes,"Unknown8', 75Unknown-lb shark"
1931,Unprovoked,AUSTRALIA,Male,,Yes,nan
1931,Unprovoked,JAMAICA,Male,,Yes,nan
1931,Unprovoked,USA,Male,,No,nan
1931,Unprovoked,USA,Female,20.0,No,Hammer Head Shark
1931,Unprovoked,CUBA,Male,18.0,Yes,nan
1931,Invalid,USA,Male,,Yes,5.5 m [Unknown8'] shark
1931,Boat,USA,,,No,nan
1931,Unprovoked,CUBA,Male,23.0,Yes,nan
1931,Unprovoked,CUBA,Male,,Yes,nan
1931,Unprovoked,USA,Male,,No,nan
1931,Unprovoked,USA,Male,,No,nan
1930,Provoked,AUSTRALIA,Male,,No,nan
1930,Invalid,COSTA RICA,,,Yes,nan
1930,Invalid,SOUTH AFRICA,Male,17.0,Yes,Unknown5Unknown-lb female blue fin shark
1930,Unprovoked,USA,Male,,No,nan
1930,Unprovoked,AUSTRALIA,Male,19.0,No,nan
1930,Unprovoked,AUSTRALIA,Male,18.0,Yes,White Shark
1930,Unprovoked,USA,Male,,No,nan
1930,Boat,MEXICO,,,Yes,nan
1930,Unprovoked,SOUTH AFRICA,Male,23.0,No,White Shark
1930,Sea Disaster,MAURITIUS,Male,,Yes,nan
1930,Unprovoked,OKINAWA,Male,17.0,No,nan
1930,Unprovoked,SOUTH AFRICA,Male,,Yes,nan
1930,Boat,TURKEY,Male,,No,nan
1930,Unprovoked,AUSTRALIA,Male,49.0,No,nan
1930,Unprovoked,AUSTRALIA,Male,,Yes,nan
1930,Unprovoked,HONDURAS,Male,,Yes,nan
1930,Unprovoked,USA,Male,21.0,No,Tiger Shark
1930,Unprovoked,AUSTRALIA,Male,,Yes,nan
1930,Unprovoked,AUSTRALIA,Male,,Yes,nan
1930,Unprovoked,AUSTRALIA,Male,,No,nan
1930,Boat,AUSTRALIA,,,No,7 shark's teeth found embedded in the woodwork of the boat
1930,Boat,AZORES,,,No,nan
1930,Unprovoked,AUSTRALIA,Male,17.0,No,nan
1930,Unprovoked,SPAIN,Male,38.0,No,nan
1930,Unprovoked,USA,Male,,No,nan
1930,Unprovoked,CUBA,Male,29.0,No,nan
1929,Unprovoked,AUSTRALIA,Male,,Yes,nan
1929,Unprovoked,USA,Male,26.0,No,nan
1929,Unprovoked,AUSTRALIA,Male,,Yes,nan
1929,Unprovoked,AUSTRALIA,Male,9.0,No,a dog shark
1929,Unprovoked,AUSTRALIA,Male,12.0,No,a dog shark
1929,Unprovoked,AUSTRALIA,Male,20.0,Yes,nan
1929,Boat,AUSTRALIA,,,No,Blue
1929,Unprovoked,AUSTRALIA,Male,39.0,Yes,nan
1929,Provoked,AUSTRALIA,Male,,No,a dog shark
1929,Unprovoked,NEW ZEALAND,Female,,No,nan
1929,Unprovoked,AUSTRALIA,Male,14.0,Yes,UnknownUnknown' shark
1929,Boat,TURKEY,Male,,Yes,nan
1929,Unprovoked,FIJI,Male,,Yes,nan
1929,Invalid,AUSTRALIA,Male,,No,nan
1929,Unprovoked,AUSTRALIA,Male,,No,nan
1929,Unprovoked,USA,Male,27.0,No,nan
1929,Unprovoked,AUSTRALIA,Male,,Yes,nan
1929,Unprovoked,AUSTRALIA,Male,,Yes,nan
1929,Provoked,USA,Male,,No,9' shark
1929,Provoked,AUSTRALIA,Male,19.0,No,"Grey nurse shark, 4'"
1929,Unprovoked,AUSTRALIA,Male,,No,nan
1929,Unprovoked,AUSTRALIA,Male,16.0,Yes,Tiger Shark
1929,Unprovoked,AUSTRALIA,Male,,No,nan
1929,Unprovoked,AUSTRALIA,Male,,No,nan
1929,Unprovoked,AUSTRALIA,Male,,No,nan
1929,Unprovoked,AUSTRALIA,Male,,Yes,nan
1929,Sea Disaster,KIRIBATI,,,Yes,nan
1929,Unprovoked,CUBA,Male,,No,nan
1929,Unprovoked,AUSTRALIA,Female,17.0,No,a small shark
1929,Unprovoked,SPAIN,Male,,No,nan
1929,Unprovoked,USA,Male,,No,nan
1929,Unprovoked,MEXICO,Male,,No,nan
1929,Invalid,CAPE VERDE,Female,,Yes,Unknown5' shark
1929,Provoked,USA,Male,,No,9-foot shark
1929,Unprovoked,AUSTRALIA,Male,,No,nan
1929,Unprovoked,AUSTRALIA,Male,,No,nan
1929,Unprovoked,AUSTRALIA,Male,42.0,Yes,nan
1928,Unprovoked,AUSTRALIA,Male,78.0,Yes,nan
1928,Unprovoked,AUSTRALIA,Male,28.0,Yes,nan
1928,Unprovoked,AUSTRALIA,Male,,No,nan
1928,Unprovoked,AUSTRALIA,Male,,Yes,nan
1928,Unprovoked,COSTA RICA,Female,,No,nan
1928,Unprovoked,COSTA RICA,Male,,No,nan
1928,Unprovoked,SOUTH AFRICA,Male,18.0,No,Unknown.Unknown m [4'] shark
1928,Invalid,USA,,,Yes,Shark involvement not confirmed
1928,Invalid,USA,Male,,Yes,Shark involvement not confirmed
1928,Unprovoked,SOUTH AFRICA,Female,,No,nan
1928,Unprovoked,SOUTH AFRICA,Male,25.0,No,nan
1928,Unprovoked,JAMAICA,Male,,Yes,nan
1928,Unprovoked,AUSTRALIA,Male,15.0,No,4' shark
1928,Sea Disaster,USA,Male,,Yes,nan
1928,Unprovoked,AUSTRALIA,Male,19.0,No,nan
1928,Unprovoked,USA,Male,,No,nan
1928,Unprovoked,AUSTRALIA,Male,,No,nan
1928,Boat,INDIA,Male,24.0,No,nan
1928,Unprovoked,AUSTRALIA,Male,,No,Tiger Shark
1928,Unprovoked,PANAMA,Male,17.0,Yes,Moreno�s leg  & part of his swim suit found in 9' shark caught two hours after the attack. Identified as carcharhinid shark by L. Schultz & C. Limbaugh on photograph
1928,Provoked,USA,Male,,No,Blue
1928,Invalid,USA,Male,,,7' shark
1928,Unprovoked,AUSTRALIA,Male,,No,nan
1928,Provoked,ITALY,Male,,No,"Species unknown, possibly a white shark"
1928,Unprovoked,USA,Male,,No,nan
